T,s,MISE
2250,33,0.0008589334425202568
2250,34,0.00019736733525118475
2250,35,0.0006873563046665348
2250,36,0.00264992861038839
2250,37,0.0009321148459208637
2250,38,0.00018190855241765453
2250,39,0.00044473200405213925
2250,40,0.0006265652519941388
2250,41,0.0009461807765320135
2250,42,0.00040591615275553867
2250,43,0.0007632139653191829
2250,44,0.0004619681513480219
2250,45,0.0004525498534762391
2250,46,0.0008854139934473083
2250,47,0.0007119975291734466
2250,48,0.0003354300494903426
2250,49,0.0002774068270165835
2300,0,0.0006234023605661925
2300,1,0.0017759926390915504
2300,2,0.0002667093258700052
2300,3,0.0013017214819722074
2300,4,0.0004880672660178867
2300,5,0.00032628241689383185
2300,6,0.0006643287030430171
2300,7,0.0003709473391506799
2300,8,0.0007678801041240244
2300,9,0.0010089657863360324
2300,10,0.00041945959235988365
2300,11,0.000978475826984029
2300,12,0.000814253054986538
2300,13,0.0009187558474048471
2300,14,0.0003247634315439298
2300,15,0.0010518581664759896
2300,16,0.0012546579383546968
2300,17,0.0002756941939906937
2300,18,0.0008748227937712023
2300,19,0.000325041247376868
2300,20,0.0008950492159786333
2300,21,0.00039564502760897644
2300,22,0.0003386836177609488
2300,23,0.0006309165343172697
2300,24,0.0004991713522518567
2300,25,0.0005479743920008292
2300,26,0.0001760400179944722
2300,27,0.0006551412651016742
2300,28,0.0003630848082351965
2300,29,0.0004614224098567087
2300,30,0.000310659711274609
2300,31,0.0012944681957505967
2300,32,0.0004478697373226925
2300,33,0.0005198971353064124
2300,34,0.0006395478279980685
2300,35,0.00025105280635057554
2300,36,0.0006957124639804317
2300,37,0.0019073516667883796
2300,38,0.00047016217508099754
2300,39,0.0012140375836394016
2300,40,0.000811710615581502
2300,41,0.0009799284672428047
2300,42,0.0004427152919333346
2300,43,0.0017295138954378844
2300,44,0.0008227786863585439
2300,45,0.0004098313871629069
2300,46,0.0014457736847887494
2300,47,0.00013677817076983458
2300,48,0.000614899142380182
2300,49,0.0007753662103634546
2350,0,0.0007000447820365629
2350,1,0.0005691937848340055
2350,2,0.0005674471069121085
2350,3,0.00028833963235659014
2350,4,0.00019901623331833906
2350,5,0.00024177333126849848
2350,6,0.00046257365311289637
2350,7,0.0009906118992798593
2350,8,0.0003308537033582587
2350,9,0.0004134932865996838
2350,10,0.0010080110602623054
2350,11,0.00017084494916579996
2350,12,0.000559464624338103
2350,13,0.0007064794855341862
2350,14,0.0002168036665830139
2350,15,0.0010493736523538436
2350,16,0.0021118468642324843
2350,17,0.00043711528401574416
2350,18,0.0013121480352601925
2350,19,0.0003258067470985815
2350,20,0.0002671615236912729
2350,21,0.0008249326460706327
2350,22,0.0014394367793540402
2350,23,0.0006235103118405126
2350,24,0.00022175161266013398
2350,25,0.0004405652642744497
2350,26,0.00037632971284290505
2350,27,0.0007418652184397987
2350,28,0.0004639717820433695
2350,29,0.0007933340003940413
2350,30,0.0003339005820124834
2350,31,0.0003465975869348394
2350,32,0.00046240557646651725
2350,33,0.0011389389169076277
2350,34,0.0006031947886221485
2350,35,0.0003772363894691882
2350,36,0.0004694248303676782
2350,37,0.000391362588480369
2350,38,0.00021830059427204135
2350,39,0.0010926412925142584
2350,40,0.000378556935968268
2350,41,0.0005496682785312867
2350,42,0.0006095635498023279
2350,43,0.0012109353413217482
2350,44,0.0025581319317728147
2350,45,0.00032131595703180387
2350,46,0.0005978760123898151
2350,47,0.0006618455327838559
2350,48,0.0002684065978786052
2350,49,0.00037154443591560344
2400,0,0.00037374291434104026
2400,1,0.00037012574875047846
2400,2,0.0004791663632447957
2400,3,0.0012841358927895977
2400,4,0.0010916771929261207
2400,5,0.00030949338955226
2400,6,0.0007606794379151759
2400,7,0.0002562464388150903
2400,8,0.0005923569563055937
2400,9,0.00031373121371896834
2400,10,0.00041249256298167406
2400,11,0.0005328822212759466
2400,12,0.0005006308747307927
2400,13,0.00022973438253367113
2400,14,0.0007869801281219544
2400,15,0.000550360935091404
2400,16,0.0005289053294817467
2400,17,0.00047724123954230477
2400,18,0.0007446537285323496
2400,19,0.00013731423528114893
2400,20,0.00030930291622921675
2400,21,0.00040260239841238707
2400,22,0.00016847231409460308
2400,23,0.00039961167475576024
2400,24,0.00038317003556961074
2400,25,0.0005906543276354017
2400,26,0.0023529842324413915
2400,27,0.00021405781151111292
2400,28,0.000835948388488419
2400,29,0.0004829545013411439
2400,30,0.00041079267203856905
2400,31,0.002122812701557446
2400,32,0.0002540591226325738
2400,33,0.0007067331150945122
2400,34,0.00030718911738931564
2400,35,0.00018752072368434237
2400,36,0.00017283390739914026
2400,37,0.0003464482063742483
2400,38,0.0005215909909765906
2400,39,0.0005667646721529961
2400,40,0.000571567598847194
2400,41,0.0006910336414493169
2400,42,0.0006782327668377901
2400,43,0.000296763714338852
2400,44,0.0003830230405518614
2400,45,0.0011424234136530793
2400,46,0.0008382905996575172
2400,47,0.00024229556634853638
2400,48,0.0009757104829894519
2400,49,0.00018894020879758425
2450,0,0.0006221333168810178
2450,1,0.0007279599460803482
2450,2,0.0004459085241366265
2450,3,0.00022368307366105728
2450,4,0.0004730880686460399
2450,5,0.0005066827997950828
2450,6,0.0006177235693736419
2450,7,0.0001389584004727799
2450,8,0.0011162575383934963
2450,9,0.0010810851344071276
2450,10,0.00024152011211532828
2450,11,0.0011804955687011352
2450,12,0.0004081349947770644
2450,13,0.0008245454948313088
2450,14,0.0003518777933314429
2450,15,0.000552117106269791
2450,16,0.000774913138168518
2450,17,0.0003696080632505787
2450,18,0.00039418986381502323
2450,19,0.00035206117424709584
2450,20,0.00029392334312986537
2450,21,0.0003875108919889491
2450,22,0.0006073659068757256
2450,23,0.000745902490813361
2450,24,0.0008408298954145495
2450,25,0.000518032703921894
2450,26,0.00030560420323779114
2450,27,0.00022274643822350283
2450,28,0.0002737276363937751
2450,29,0.000533186102702599
2450,30,0.0001943611730719727
2450,31,0.0005091774841941715
2450,32,0.0008292029162636212
2450,33,0.00017425247534207021
2450,34,0.00027045953214124147
2450,35,0.0008661287490351405
2450,36,0.00017702091901499798
2450,37,0.00025875798794969154
2450,38,0.0005527261677440139
2450,39,0.00021796372727750978
2450,40,0.0005784453422846563
2450,41,0.0005552926782834766
2450,42,0.0005649063622733979
2450,43,0.0018187586704379944
2450,44,0.0013945497319879595
2450,45,0.0002487720075708945
2450,46,0.00029024304577341986
2450,47,0.00016230579132821206
2450,48,0.00225083517573479
2450,49,0.00018449975336745191
2500,0,0.0004443813875534254
2500,1,0.0005345451650045596
2500,2,0.0004583233311841133
2500,3,0.00018722348344976466
2500,4,0.0015540326162526803
2500,5,0.00025191484737745884
2500,6,0.0004079628326728959
2500,7,0.0005265286760323675
2500,8,0.0002812516275597618
2500,9,0.0004958832015437227
2500,10,0.0005252745401960093
2500,11,0.001825598262656894
2500,12,0.0003377765975354288
2500,13,0.0003678517067488894
2500,14,0.0008086637511349797
2500,15,0.0010596745214963494
2500,16,0.0017835243711330528
2500,17,0.0008541465123794266
2500,18,0.0003819449413380193
2500,19,0.00028407686115777125
2500,20,0.000647890818657289
2500,21,0.0007961928972044048
2500,22,0.00039854144479649665
2500,23,0.0006109349365195626
2500,24,0.0003273467241213594
2500,25,0.0002605367761615698
2500,26,0.0005604465742580018
2500,27,0.0008048626149615911
2500,28,0.0008343124395239119
2500,29,0.0004810558982741643
2500,30,0.00019179117856813008
2500,31,0.0005821341134547278
2500,32,0.000886893496030057
2500,33,0.0007869619490106736
2500,34,0.0006876269443712488
2500,35,0.0006270551413395206
2500,36,0.0010109251926580798
2500,37,0.0004200873742925028
2500,38,0.0015632176071632177
2500,39,0.0006732408531404983
2500,40,0.0005216989198444295
2500,41,0.0002726555738518581
2500,42,0.0006798896529905044
2500,43,0.0002159099937501074
2500,44,0.0005247601741770551
2500,45,0.0010711121031040445
2500,46,0.0004301776042776754
2500,47,0.00026659318411395767
2500,48,0.0008963579782751687
2500,49,0.0006167352232573094
2550,0,0.00014087045984012014
2550,1,0.0004810511426038558
2550,2,0.000266508921024959
2550,3,0.0005259418032701257
2550,4,0.0006420314507612667
2550,5,0.0005565522568596554
2550,6,0.0003733566067734036
2550,7,0.00041492199309703636
2550,8,0.00047740613555189885
2550,9,0.0003678991077025729
2550,10,0.00027744813453022996
2550,11,0.0001973688436433156
2550,12,0.0006067320058448903
2550,13,0.0002684595022827127
2550,14,0.00047020393027568015
2550,15,0.00024350954009223942
2550,16,0.0004211631276341266
2550,17,0.000393147779479377
2550,18,0.00039988742062917193
2550,19,0.0006934880325345457
2550,20,0.0021277671011564483
2550,21,0.000572871929911438
2550,22,0.0013203053592923352
2550,23,0.0010256991051402434
2550,24,0.0005344337310419599
2550,25,0.0004123625638768557
2550,26,0.00044525884493751576
2550,27,0.0015908708415451108
2550,28,0.0005255262958562052
2550,29,0.0007120936749687934
2550,30,0.0013313296713761147
2550,31,0.00034732179692578463
2550,32,0.0006371674061214326
2550,33,0.0006611453542016013
2550,34,0.00032168917113758707
2550,35,0.00042852782912448283
2550,36,0.0002971941449469553
2550,37,0.0006761846988168703
2550,38,0.0008068769087882463
2550,39,0.00033714802758646393
2550,40,0.00058082398005738
2550,41,0.00023206141794175338
2550,42,0.0006116063832494062
2550,43,0.00031822784874563023
2550,44,0.000647149684650281
2550,45,0.00040125987086666605
2550,46,0.0003623733412713826
2550,47,0.0004030976574602148
2550,48,0.0010448696150227252
2550,49,0.00012814775829202092
2600,0,0.0011064711091782308
2600,1,0.0003211561912550916
2600,2,0.0002652461754185362
2600,3,0.0011544774589932493
2600,4,0.0010529854330735555
2600,5,0.0012480085911877568
2600,6,0.00027919514890070203
2600,7,0.00022710838321683078
2600,8,0.0014519962120837968
2600,9,0.00033968463993058843
2600,10,0.00040045025737742705
2600,11,0.0005600166960565891
2600,12,0.0003966801135161649
2600,13,0.00034702293920353786
2600,14,0.0002949468257815605
2600,15,0.00018258851399371794
2600,16,0.0006900805385768999
2600,17,0.00034514702880000017
2600,18,0.0003373974435380893
2600,19,0.0010347600391910827
2600,20,0.00021557922706840903
2600,21,0.0007361948985434156
2600,22,0.0002649024244652234
2600,23,0.0002951006780064932
2600,24,0.00030607120318648765
2600,25,0.0004791189960857018
2600,26,0.0005365779268041673
2600,27,0.0005157974293193338
2600,28,0.001594752900700398
2600,29,0.0005147318660766009
2600,30,0.0011557568114647673
2600,31,0.00040351819161806984
2600,32,0.0006191443731899351
2600,33,0.0007297670640026021
2600,34,0.0001236278964069991
2600,35,0.000507812577385133
2600,36,0.0004845674129137903
2600,37,0.0002994422725651676
2600,38,0.0008291339221051668
2600,39,0.0010620941887657931
2600,40,0.0002169357399931213
2600,41,0.0005632844477706629
2600,42,0.00027838123013032687
2600,43,0.0027946037151847752
2600,44,0.0003720278046818423
2600,45,0.00027184222331430824
2600,46,0.0006208397261806999
2600,47,0.00034272477695691534
2600,48,0.00025832468037024326
2600,49,0.00038075174900423046
2650,0,0.00036047718384011885
2650,1,0.0002860098857045314
2650,2,0.0010226809811843712
2650,3,0.00016305199287587206
2650,4,0.00100466334530272
2650,5,0.0009836705756572364
2650,6,0.00037292008733348897
2650,7,0.00039202696720886835
2650,8,0.00029230186572293514
2650,9,0.00026308848250998143
2650,10,0.0003994528362930985
2650,11,0.0007471326809896472
2650,12,0.00026904407638328963
2650,13,0.00026864060753598496
2650,14,0.00043360779223244433
2650,15,0.0009056602675067504
2650,16,0.00041628366516735575
2650,17,0.00028926839834368114
2650,18,0.001964728425145211
2650,19,0.00042663577936606227
2650,20,0.00036631055277033814
2650,21,0.0009617494564969856
2650,22,0.0010911630122163536
2650,23,0.0005780330007094705
2650,24,0.00032199772351294305
2650,25,0.0002820852088859517
2650,26,0.00045957549670251076
2650,27,0.0006637681942153846
2650,28,0.0024355776690828932
2650,29,0.0008307868279322472
2650,30,0.0006420507370406846
2650,31,0.0004079545090181483
2650,32,0.00024819871649815707
2650,33,0.0004281998477350536
2650,34,0.00028266492821132726
2650,35,0.0005339233510821442
2650,36,0.002146007351187765
2650,37,0.0010177761566436832
2650,38,0.001432905576127836
2650,39,0.001170066165175171
2650,40,0.0007293145831737175
2650,41,0.0014964134371907144
2650,42,0.0007353210080761038
2650,43,0.0007048137460971833
2650,44,0.001089020306847023
2650,45,0.00033827230806407585
2650,46,0.001634486928811967
2650,47,0.00037178148982604204
2650,48,0.0002368445297754143
2650,49,0.0003356159735964491
2700,0,0.0005389109773770151
2700,1,0.0002495741269953997
2700,2,0.0005544947415739744
2700,3,0.0011531618911142115
2700,4,0.0004809589920397764
2700,5,0.0006357254327466633
2700,6,0.00021645948371088817
2700,7,0.00026084418836401876
2700,8,0.00033078273940425566
2700,9,0.00030267883175368304
2700,10,0.0008307798298416263
2700,11,0.0004701155377919036
2700,12,0.0006873192320482239
2700,13,0.0006079794089733187
2700,14,0.0009463494681322411
2700,15,0.0004571430571022845
2700,16,0.0004079307997065336
2700,17,0.0009127638605051235
2700,18,0.0025505473586688175
2700,19,0.00026962316164953
2700,20,0.00035462202433899715
2700,21,0.0005347154484873779
2700,22,0.0005459253614416696
2700,23,0.002277014146739181
2700,24,0.00034120879956722424
2700,25,0.0002031809390444252
2700,26,0.0002592258961180608
2700,27,0.001543856406798466
2700,28,0.0008584626830158679
2700,29,0.0004264954863473865
2700,30,0.0003226867368293988
2700,31,0.0004188796345857571
2700,32,0.0003111510658647965
2700,33,0.000545918662858534
2700,34,0.0004262337061603589
2700,35,0.0002708120511790268
2700,36,0.0005552226416459661
2700,37,0.00047790711132395214
2700,38,0.0002617672175605046
2700,39,0.0002798094174891147
2700,40,0.00027804030269823867
2700,41,0.0003193272505300102
2700,42,0.0005952898235011072
2700,43,0.0004961179155613245
2700,44,0.00020278674637988473
2700,45,0.0010128030146474341
2700,46,0.0003324234061230489
2700,47,0.00021346441097759713
2700,48,0.00019544346530529525
2700,49,0.0005357345269725318
2750,0,0.0002396375539366254
2750,1,0.0003945123366263338
2750,2,0.0002949588283053425
2750,3,0.0005428043222474987
2750,4,0.0001808810539584208
2750,5,0.0008754256395451694
2750,6,0.0006093247542008611
2750,7,0.0014497360252049148
2750,8,0.0005987460294491519
2750,9,0.00028808253964972687
2750,10,0.0003944783170542491
2750,11,0.0005710909447231865
2750,12,0.0005194422481106681
2750,13,0.0003141149169728618
2750,14,0.00043366022710885006
2750,15,0.0001895035759875159
2750,16,0.0002922222614580927
2750,17,0.00035601034956954505
2750,18,0.00048782047943768923
2750,19,0.00044420336094083544
2750,20,0.001054731611081502
2750,21,0.0008610293434266171
2750,22,0.0007090658859052316
2750,23,0.0005270855678905969
2750,24,0.0002652705968158733
2750,25,0.0003635711739931471
2750,26,0.00046790389223118985
2750,27,0.0005107933623480584
2750,28,0.0003896126922763631
2750,29,0.00028044078527855054
2750,30,0.0004748949101006358
2750,31,0.0004461138354606383
2750,32,0.0006133852316694148
2750,33,0.00024062965230870717
2750,34,0.0004758778727394828
2750,35,0.0005147748803780046
2750,36,0.0005838396729017946
2750,37,0.0009917949464969412
2750,38,0.0009042331070226196
2750,39,0.0004053139778109731
2750,40,0.00029996590248156877
2750,41,0.00031378068548777217
2750,42,0.00027848152351068236
2750,43,0.00019876757788230104
2750,44,0.00039655220577623486
2750,45,0.0007819750350029085
2750,46,0.00034799252676485926
2750,47,0.0002356462283844129
2750,48,0.00026099720678335043
2750,49,0.00018828382981098685
2800,0,0.0001953694903752317
2800,1,0.000683101374556693
2800,2,0.0009023766912228939
2800,3,0.000311960127358378
2800,4,0.0003938133888500519
2800,5,0.001460815175357647
2800,6,0.0004739861021778225
2800,7,0.0008459168540056229
2800,8,0.000903069288460365
2800,9,0.0006922912631611347
2800,10,0.0005644177461404106
2800,11,0.00048358197432760516
2800,12,0.0008513614645388262
2800,13,0.00016571199771596535
2800,14,0.0002494080271660862
2800,15,0.0009729553545082565
2800,16,0.0004923516643276149
2800,17,0.00047603747156613256
2800,18,0.00023393640057257868
2800,19,0.00043547598406545423
2800,20,0.00019170019923009775
2800,21,0.00014123900817384304
2800,22,0.0002302140105320584
2800,23,0.0007013530285139782
2800,24,0.0005533075918412665
2800,25,0.0008668745386735788
2800,26,0.0006894518600614734
2800,27,0.0001461468602378109
2800,28,0.0004272468660819733
2800,29,0.0004873821762420716
2800,30,0.0002210103171273128
2800,31,0.0008279630229191573
2800,32,0.0003280434236113652
2800,33,0.0003037782661316854
2800,34,0.0007255423664419142
2800,35,0.00020786013655998097
2800,36,0.0010198570025735996
2800,37,0.0007869135664927716
2800,38,0.0003368272037925519
2800,39,0.0002747952492871066
2800,40,0.0007553460062385693
2800,41,0.0008845103804263065
2800,42,0.001170986884489662
2800,43,0.0015793661539167036
2800,44,0.00039767066835471666
2800,45,0.0002448274554365352
2800,46,0.0005304117808438121
2800,47,0.00023737742213910635
2800,48,0.0009807931743246825
2800,49,0.000695897732604
2850,0,0.0009060779199021056
2850,1,0.00048142442018466304
2850,2,0.0007963878083162142
2850,3,0.0003175589497702349
2850,4,0.0003065517727419702
2850,5,0.0006726847162872702
2850,6,0.0009021819920992897
2850,7,0.0005855857115823406
2850,8,0.0007455611144905301
2850,9,0.000343737201813738
2850,10,0.0005136988638215389
2850,11,0.00035890559232285946
2850,12,0.0012677224501837006
2850,13,0.00026717394601723655
2850,14,0.00024770716631836105
2850,15,0.0010499058191959943
2850,16,0.00030712345082556375
2850,17,0.000465699189621681
2850,18,0.0005065455219873848
2850,19,0.0002497216297341152
2850,20,0.0003958048685849161
2850,21,0.00026347161631179244
2850,22,0.0004759726512352776
2850,23,0.00016924582548098473
2850,24,0.0006615342361568528
2850,25,0.0004330484893902399
2850,26,0.002866812401795006
2850,27,0.00042138177665433174
2850,28,0.00017489729920945772
2850,29,0.0005230286271414562
2850,30,0.0002288874270313834
2850,31,0.0003236882331733708
2850,32,0.0004081307970589914
2850,33,0.0003740816843869742
2850,34,0.0006051433651026152
2850,35,0.0001880535100378536
2850,36,0.0002001188729247255
2850,37,0.0005100154416285672
2850,38,0.000242582697480711
2850,39,0.0004320966230104169
2850,40,0.0007372052364874957
2850,41,0.00034773209508908955
2850,42,0.00036658472413039983
2850,43,0.00024188871788967216
2850,44,0.0005012365332619063
2850,45,0.0006341436408403461
2850,46,0.00044573755747447373
2850,47,0.0006424648334992122
2850,48,0.0001871506116827164
2850,49,0.0004780773485270895
2900,0,0.00025734529148438814
2900,1,0.000628214650271764
2900,2,0.0003202142355637067
2900,3,0.001029044290567695
2900,4,0.0004515594924712488
2900,5,0.0009037056421384238
2900,6,0.0009754358410511578
2900,7,0.00033585600833677115
2900,8,0.000693259888960051
2900,9,0.001004025921409278
2900,10,0.0002852070684926141
2900,11,0.00012137903689449411
2900,12,0.0008075441689245549
2900,13,0.00035420100512973627
2900,14,0.00020120034784902745
2900,15,0.0006301515048371161
2900,16,0.0013381646568868559
2900,17,0.0003358205335040469
2900,18,0.0003411429261686977
2900,19,0.0004291545820777926
2900,20,0.0007967258156539257
2900,21,0.0006773163690331771
2900,22,0.00044613017165759557
2900,23,0.00019295632068189381
2900,24,0.00010143798728113495
2900,25,0.0005639968115335719
2900,26,0.00031896562452149034
2900,27,0.0008224173142823209
2900,28,0.000737083680527419
2900,29,0.00026639072354332695
2900,30,0.00044546160950183005
2900,31,0.0014652388857837072
2900,32,0.0004104161774040557
2900,33,0.0005980820340798762
2900,34,0.00041093448957123344
2900,35,0.0005354467393832277
2900,36,0.0007216850716839095
2900,37,0.0002826090239862308
2900,38,0.00015055230314756012
2900,39,0.00022892343350254486
2900,40,0.0007979843197496395
2900,41,0.00017674023720209726
2900,42,0.0010259415481791467
2900,43,0.0015680074906780123
2900,44,0.00030727460576863096
2900,45,0.0005436301048709323
2900,46,0.0005186821325074341
2900,47,0.0011319410148621957
2900,48,0.0006326669328325806
2900,49,0.0003844257397019002
2950,0,0.0006333597460011464
2950,1,0.00020668095886646092
2950,2,0.00024155829673652937
2950,3,0.0007686657009705128
2950,4,0.0004475852131280222
2950,5,0.000990252016273251
2950,6,0.0003709198457534826
2950,7,0.0002479276646913631
2950,8,0.001693111118608632
2950,9,0.00016903631558496578
2950,10,0.0004484152513747686
2950,11,0.0012054114215844822
2950,12,0.00021276388512511338
2950,13,0.0010298601045466347
2950,14,0.0006420623829908824
2950,15,0.00036190984289701
2950,16,0.00041866131634726297
2950,17,0.0002387563806951324
2950,18,0.0003898320082511877
2950,19,0.00026990253066020516
2950,20,0.0005866872892906856
2950,21,0.0006021092699729883
2950,22,0.000710373708124194
2950,23,0.0005541904735131564
2950,24,0.0004827997623160131
2950,25,0.0010744863031682192
2950,26,0.0003975425577369432
2950,27,0.00018332741767156403
2950,28,0.0006149802823667011
2950,29,0.0008927324225101625
2950,30,0.0005228782749567839
2950,31,0.0017611742843103002
2950,32,0.0015311219525094286
2950,33,0.0004597865630873095
2950,34,0.0008884490739066071
2950,35,0.00035645595540207146
2950,36,0.0006073042563269121
2950,37,0.0004387101066816499
2950,38,0.0002924404080286992
2950,39,0.0003345474563770809
2950,40,0.0008431175469928375
2950,41,0.0004299539065939248
2950,42,0.0005392464061588722
2950,43,0.0003965058936124698
2950,44,0.00022781235120157328
2950,45,0.0021026068868177255
2950,46,0.0007516631441796611
2950,47,0.0012077009393537577
2950,48,0.0004209745569911139
2950,49,0.00107791579712693
3000,0,0.0005960760994850903
3000,1,0.0003870059112077423
3000,2,0.00036089279831504707
3000,3,0.00027303263937393475
3000,4,0.0008936116840305923
3000,5,0.00019825308985954552
3000,6,0.0002967427596225816
3000,7,0.000942306583407644
3000,8,0.00038474829242691555
3000,9,0.0008317908344337383
3000,10,0.00023469392991881872
3000,11,0.000400103284608826
3000,12,0.0011076682717029412
3000,13,0.00011904865775192999
3000,14,0.0016746466417845193
3000,15,0.000778336871088725
3000,16,0.0002329807291658149
3000,17,0.00025001906647909586
3000,18,0.0004970796527827077
3000,19,0.0002912866729112754
3000,20,0.0002566175527346539
3000,21,0.0001527833266217746
3000,22,0.0004921921530176296
3000,23,0.0002183743875205524
3000,24,0.0010129648594974134
3000,25,0.0007323315110587817
3000,26,0.001322483811618765
3000,27,0.00023178334578494693
3000,28,0.0003806087741592799
3000,29,0.0008053909464825576
3000,30,0.0007691411512974647
3000,31,0.00046595470345370987
3000,32,0.0005873677088546175
3000,33,0.0006055244021483332
3000,34,0.0005262498969007418
3000,35,0.0006529802989376444
3000,36,0.0010095570458225197
3000,37,0.0006017596568906084
3000,38,0.0005486217781474035
3000,39,0.0005772998796148515
3000,40,0.0005623296044968223
3000,41,0.0003223113822549664
3000,42,0.00029204106785583986
3000,43,0.0005497989010926904
3000,44,0.0005898021375999311
3000,45,0.0008648745762429197
3000,46,0.0002762781212057271
3000,47,0.00026067731272578533
3000,48,0.001662023477519049
3000,49,0.0002435314600834553
